track_id,artist,title,year,playlists,difficulty_actuel,is_francophone_actuel
d8b1086c-fd28-4ad9-9199-68bdfce2d7d4,Eels,Novocaine for the Soul,1996,official-pl-90s|official-pl-90s-hard,3,false
890fc114-512c-4a8a-96b9-9efaa45a776c,Eiffel 65,Blue (Da Ba Dee),1998,official-pl-90s|official-pl-90s-easy|official-pl-90s-medium|official-pl-anniversaire|official-pl-eurodance-90s|official-pl-french-touch|official-pl-guilty-pleasures|official-pl-italie|official-pl-new-year-party|official-pl-one-hit-wonders|official-pl-pubs-cultes|official-pl-summer-pool|official-pl-tubes-de-l-ete|official-pl-un-seul-tube,1,false
cb926c63-655a-435f-8a0b-0161c5cabab4,Elaine Paige,Memory,1981,official-pl-musicals-us,,false
6cbf89dc-1ef0-4374-9b2c-a64f5d499413,Elastica,Connection,1994,official-pl-90s|official-pl-90s-hard|official-pl-90s-medium|official-pl-90s-mix,2,false
af189a7b-3d00-4804-ba73-70f58e014fb6,Elbow,Grounds for Divorce,2008,official-pl-2000s|official-pl-2000s-hard,3,false
53f99b52-1858-4b51-a8a8-3febfb30fe2f,Electric Light Orchestra,Don't Bring Me Down,1979,official-pl-70s|official-pl-70s-hard|official-pl-70s-medium|official-pl-70s-mix|official-pl-pop,2,false
2c75d6a0-87a2-4a12-bc1f-b735313a42b3,Electric Light Orchestra,Evil Woman,1975,official-pl-70s|official-pl-70s-medium|official-pl-70s-mix,2,false
0f5391f1-08c0-453e-ac0f-214a5a2d856b,Electric Light Orchestra,Mr. Blue Sky,1977,official-pl-70s|official-pl-70s-hard|official-pl-pop|official-pl-pubs-cultes|official-pl-roadtrip,3,false
a77e275d-6461-4000-89da-6502c7e36ad9,Élégance,"Vacances, j'oublie tout",1982,official-pl-fr-80s-mix,,true
c5bb48ac-381f-4ccf-b744-7f6807941798,Elle King,Ex's & Oh's,2015,official-pl-2010s|official-pl-2010s-medium|official-pl-apero-afterwork,2,false
a8877a2b-c7f7-4ccd-99c7-cb884822c23f,Elli Medeiros,Toi mon toit,1985,official-pl-fr-80s|official-pl-fr-80s-easy,1,true
3f5715d4-a032-47ea-8d2a-f810a65321bc,Ellie Goulding,Burn,2013,official-pl-2010s|official-pl-2010s-medium,2,false
07e0b644-ae89-4ab1-a46a-abd0de26882a,Ellie Goulding,Lights,2010,official-pl-2010s|official-pl-2010s-hard|official-pl-pop,3,false
c1b4b7ac-4a3e-4bf5-b17f-0a6dadf8f316,Ellie Goulding,Love Me Like You Do,2015,official-pl-2010s|official-pl-2010s-medium|official-pl-love-international,2,false
db93e440-95ec-46b0-a7fa-c86506b2c1aa,Elliott Smith,Needle in the Hay,1995,official-pl-films-hard|official-pl-musique-film,3,false
35afa6f7-af82-4f0b-8ff1-8719a94bcd66,Elton John,Bennie and the Jets,1973,official-pl-70s-mix,,false
efc0139a-3a20-41d5-8f83-5b125653d2a3,Elton John,Can You Feel the Love Tonight,1994,official-pl-films-easy|official-pl-generiques-disney|official-pl-generiques-films-series|official-pl-musicals-us|official-pl-musique-film|official-pl-saint-valentin,1,false
0ef1c06a-b760-4003-8a0d-6683f351b000,Elton John,Circle of Life (The Lion King),1994,official-pl-films-easy|official-pl-generiques-disney|official-pl-musique-film,1,false
d27e369f-2553-422d-a32b-2759ae00902f,Elton John,Crocodile Rock,1972,official-pl-70s|official-pl-70s-hard|official-pl-70s-medium|official-pl-70s-mix|official-pl-pop,2,false
52b2a1c9-1a8e-43cf-9dfa-3b1bb5ecf13c,Elton John,I'm Still Standing,1983,official-pl-80s|official-pl-80s-easy|official-pl-80s-medium|official-pl-80s-mix|official-pl-new-wave-synthpop-80s|official-pl-pop|official-pl-roadtrip,1,false
06b82b8b-f841-40b7-8945-b8d8412aaaba,Elton John,Nikita,1985,official-pl-80s|official-pl-80s-easy,1,false
f58e31f2-47ea-4ca6-9a0d-e2a8610dd98b,Elton John,Rocket Man,1972,official-pl-70s|official-pl-70s-easy|official-pl-70s-hard|official-pl-70s-medium|official-pl-pop,1,false
0e9eaffe-0875-4c15-ac90-45166400f28a,Elton John,Step into Christmas,1973,official-pl-noel,,false
2dc5d371-43b8-45a1-babf-bc31fbc12b43,Elton John & Kiki Dee,Don't Go Breaking My Heart,1976,official-pl-duos-cultes,,false
8752ba2f-d46c-48bc-89f8-42af9e87b68e,Elvis Crespo,Suavemente,1998,official-pl-latino,,false
e383ae41-e274-4951-93da-7060d10d200b,Elvis Presley,Can't Help Falling in Love,1961,official-pl-60s|official-pl-love-international|official-pl-saint-valentin|official-pl-wedding,,false
3687b30b-1d22-4f7d-8397-2bbbfd77fc40,Elvis Presley,Suspicious Minds,1969,official-pl-60s,,false
8a5e4fc9-7e1f-4916-9f21-0366fc3e01cb,EMF,Unbelievable,1990,official-pl-90s|official-pl-90s-easy|official-pl-un-seul-tube,1,false
4ba9647b-88be-4126-8f63-901d187adf1a,Eminem,Houdini,2024,official-pl-2020s|official-pl-2020s-medium,2,false
162ca1ed-bfcc-4456-9a06-c09032d98b52,Eminem,Lose Yourself,2002,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-films-easy|official-pl-generiques-films-series|official-pl-musique-film|official-pl-rap-us,1,false
df882b43-d1c7-4ab9-90fe-b09db70b2d10,Eminem,The Real Slim Shady,2000,official-pl-rap-us,,false
0a2f55c8-bb52-4c73-8dc8-4d8812493a52,Eminem,Without Me,2002,official-pl-2000s|official-pl-2000s-medium|official-pl-rap-us,2,false
26c80786-f1d5-4b63-8dc7-eca5e588fa93,Eminem & Rihanna,Love the Way You Lie,2010,official-pl-duos-cultes,,false
b03942b3-f3f1-4497-a151-6d9d05da7c9d,Eminem feat. Nate Dogg,Till I Collapse,2002,official-pl-chants-de-stade,,false
94896597-f1e8-4222-9c19-d8d09d367e1c,Emmanuel Moire,Je fais de toi mon essentiel,2005,official-pl-musicales-fr,,true
8141eab8-5d11-4b3a-9dc9-ab54f37cdb02,Empire of the Sun,Walking on a Dream,2008,official-pl-2000s|official-pl-apero-afterwork|official-pl-pop,,true
b5b1b1fc-cc86-4f9b-b807-1fa0f19fb45f,Encanto Cast,We Don't Talk About Bruno,2021,official-pl-2020s|official-pl-2020s-medium|official-pl-disney-en,2,false
056c4cdb-4c20-407d-b396-1121bee3b94c,Ennio Morricone,Cinema Paradiso (Main Theme),1988,official-pl-films-medium|official-pl-musique-film,2,false
3a5461c2-9561-4c78-9485-deb8a4acdccc,Ennio Morricone,Gabriel's Oboe (The Mission),1986,official-pl-films-medium|official-pl-musique-film,2,false
7e42ecda-635b-482e-a4e0-7e3a82e9b4ce,Enrique Iglesias,Bailamos,1999,official-pl-latino|official-pl-summer-pool,,false
65c8173b-5129-4e10-a0c5-90c5548169e8,Enrique Iglesias,Bailando,2014,official-pl-anniversaire|official-pl-apero-afterwork|official-pl-latino|official-pl-latino-fiesta|official-pl-new-year-party|official-pl-summer-hits-yearly|official-pl-summer-pool|official-pl-tubes-de-l-ete,,false
907fdb24-dfda-4f42-b0b4-7d4c4d866ec7,Ensemble Solidarité Sida,Sa raison d'être,1998,official-pl-fr-90s-mix,,true
741283d8-551e-4b57-ae2e-5de7f8538995,Eric Charden,Capitaine Albator,1980,official-pl-club-dorothee,,true
4f19b3c6-8aad-41ec-a72e-b5edb8c8632a,Eric Church,Springsteen,2012,official-pl-country,,false
27945479-6247-47af-a511-485b55a51cbe,Eric Clapton,I Shot the Sheriff,1974,official-pl-70s|official-pl-70s-easy|official-pl-reprises-celebres,1,false
f67a5a3a-5f54-4fce-9474-257077b023c4,Eric Clapton,Wonderful Tonight,1977,official-pl-love-international|official-pl-saint-valentin|official-pl-slows-cultes|official-pl-wedding,,false
c1f34b1a-b0bf-4f48-907e-8055f76b8e11,Eric Prydz,Call on Me,2004,official-pl-electro-edm|official-pl-french-touch|official-pl-le-sample|official-pl-new-year-party,,true
49c669f6-127d-4bc4-86c5-74f798f1be34,Erick Sermon,Music,2001,official-pl-rap-us,,false
ddd60f2f-69f2-440a-bdb1-88b1ea7a6aab,Eros Ramazzotti,Cose della vita,1993,official-pl-italie|official-pl-italie-classique,,false
d587839a-d177-465b-851b-0db03ea53e1e,Eros Ramazzotti,Più bella cosa,1996,official-pl-italie|official-pl-italie-classique,,true
d1100166-1893-4d69-8b37-df8ac181e68a,Étienne Daho,Comme un boomerang,1989,official-pl-fr-80s|official-pl-fr-80s-hard,3,true
ef4a8ad2-1402-4c37-b14c-8c90e2870c75,Étienne Daho,Saudade,1996,official-pl-fr-90s-mix,,true
89de8d51-4884-45e6-b443-995872491a88,Etta James,At Last,1960,official-pl-love-international|official-pl-reprises-celebres|official-pl-saint-valentin|official-pl-soul-rnb|official-pl-wedding,,false
1721ff84-1f75-46fa-b5f0-324bb946e193,Europe,Carrie,1986,official-pl-hard-rock-80s|official-pl-slows-cultes,3,false
4d4fa4e0-47cb-430f-8cfc-45c223bb171e,Europe,The Final Countdown,1986,official-pl-80s|official-pl-80s-easy|official-pl-80s-medium|official-pl-80s-mix|official-pl-anniversaire|official-pl-chants-de-stade|official-pl-hard-rock-80s|official-pl-intros-legendaires|official-pl-karaoke-komptoir|official-pl-metal|official-pl-pubs-cultes|official-pl-rock|official-pl-un-seul-tube,1,false
dece2bb5-0b35-46fa-846b-7ffe69989c27,Eurythmics,Here Comes the Rain Again,1984,official-pl-80s|official-pl-80s-hard|official-pl-new-wave-synthpop-80s|official-pl-pop,3,false
3a6426aa-2f8b-4a2f-b005-783b2ce08555,Eurythmics,Sweet Dreams (Are Made of This),1983,official-pl-80s|official-pl-80s-easy|official-pl-80s-hard|official-pl-80s-medium|official-pl-80s-mix|official-pl-halloween|official-pl-new-wave-synthpop-80s|official-pl-pop|official-pl-pubs-cultes,1,false
432c4837-4a9f-47ae-9676-0c8675e7c3f0,Evanescence,Bring Me to Life,2003,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-halloween|official-pl-metal|official-pl-punk-rock-90s-2000s,1,false
b7c2c505-25cd-4ad6-88c9-ed375b6402e2,Evanescence,My Immortal,2003,official-pl-halloween|official-pl-metal,,false
34d6480a-5c11-44b1-921f-6ed7b741e994,Eve,Let Me Blow Ya Mind,2001,official-pl-rap-us,,false
e4e9875c-bcd4-4531-b9a5-e305214fe185,Eve 6,Inside Out,1998,official-pl-90s|official-pl-90s-medium|official-pl-one-hit-wonders|official-pl-punk-rock-90s-2000s,2,false
4dba55bf-0001-4035-a20c-3306deea8799,Everclear,Santa Monica,1995,official-pl-punk-rock-90s-2000s,,false
126c4d1e-5876-42bc-bea6-a7290c223ad8,Extreme,More Than Words,1990,official-pl-hard-rock-80s|official-pl-love-international|official-pl-rock|official-pl-saint-valentin|official-pl-slows-cultes,,false
6096f441-590b-413e-a9dc-00a3000f0663,Faith Hill,Breathe,1999,official-pl-country|official-pl-wedding,,false
d3703b8c-4e95-4338-9c5e-ac2ee9b0708f,Falco,Rock Me Amadeus,1985,official-pl-80s|official-pl-80s-easy|official-pl-80s-mix|official-pl-un-seul-tube,1,false
6f6edaef-1fad-4299-b4f4-430ec74e10e1,Fall Out Boy,Centuries,2014,official-pl-films-easy|official-pl-musique-film,1,false
9d3e1b51-0c67-43ff-bd13-7f21560671f9,Fall Out Boy,"Dance, Dance",2005,official-pl-punk-rock-90s-2000s,,false
81c3d284-9e31-403a-8266-3593ab84e72b,Fall Out Boy,Immortals,2014,official-pl-2010s-mix|official-pl-generiques-disney,,false
0d3ae222-eb89-4e53-861f-b77f56b4a1a1,Fall Out Boy,"Sugar, We're Goin Down",2005,official-pl-2000s|official-pl-2000s-medium|official-pl-punk-rock-90s-2000s,2,false
5765c810-3e6b-4660-a6a3-9a9f35d170fc,Fall Out Boy,Thnks fr th Mmrs,2007,official-pl-2000s|official-pl-2000s-medium,2,false
3bbcee6d-9003-4a2e-97e6-20058b97fe35,Fancy,Slice Me Nice,1984,official-pl-italo-disco-classics,,false
0e925784-361a-42c3-ae21-a9e0f88dcda7,Farruko,Pepas,2021,official-pl-latino|official-pl-summer-pool|official-pl-tubes-de-l-ete,,false
5d580bd8-80bf-4b4e-b492-efac29864504,Fastball,The Way,1998,official-pl-one-hit-wonders,,false
b7878aea-ff11-46be-a54a-ce955cbbba74,Fatal Bazooka,Fous ta cagoule,2007,official-pl-fr-2000s-mix,,true
f63a87bb-09b4-4fdb-8f29-1b3d2ec2d921,Fatboy Slim,Praise You,1998,official-pl-90s|official-pl-90s-hard|official-pl-90s-mix|official-pl-electro-edm|official-pl-le-sample|official-pl-pubs-cultes,3,false
dd2288c1-ed2e-462d-b2e2-b8ef77ef417a,Fatboy Slim,"Right Here, Right Now",1999,official-pl-electro-edm|official-pl-french-touch|official-pl-pubs-cultes,,false
ebb4d2e4-0877-4000-a774-b0d64a3e41fa,Fatboy Slim,The Rockafeller Skank,1998,official-pl-90s|official-pl-90s-hard|official-pl-french-touch,3,false
cb01e57f-4d7a-4b88-bf21-d40aea4a6fbb,Fatman Scoop,Be Faithful,1999,official-pl-new-year-party,,false
b9ba6efe-0b88-45b3-bbb5-a41221e32647,Feist,"1, 2, 3, 4",2007,official-pl-2000s|official-pl-2000s-easy,1,false
644baeee-9ffa-45fd-b4d2-63439e008052,Feist,1234,2007,official-pl-2000s-mix|official-pl-pop,2,false
b8cc2e3a-3212-4d10-bb90-69688cc9e378,Fergie,Big Girls Don't Cry,2007,official-pl-2000s|official-pl-2000s-medium|official-pl-summer-hits-yearly,2,false
69410d11-d516-47b7-b818-15c2a3a06664,Fergie,Fergalicious,2006,official-pl-2000s|official-pl-2000s-easy,1,false
511e7982-e501-40da-a75c-f4051e3d966f,Fever Ray,Vikings Main Title (If I Had a Heart),2013,official-pl-series-tv,,false
1c295ff4-03db-4933-ab7b-6571381bc247,Fifth Harmony,Worth It,2015,official-pl-2010s|official-pl-2010s-medium,2,false
1c7f9945-daf9-4d5d-8f0a-7ffd29ff8116,Fifth Harmony ft. Ty Dolla $ign,Work from Home,2016,official-pl-2010s|official-pl-2010s-easy|official-pl-2010s-medium|official-pl-apero-afterwork|official-pl-boys-girls-bands,1,false
ccebd07b-0848-4f05-a186-298c8ff5e1db,FIFTY FIFTY,Cupid,2023,official-pl-2020s|official-pl-2020s-hard|official-pl-2020s-mix,3,false
d2fe2f73-7ff2-41e6-9e9b-c74f6076fb6b,Fine Young Cannibals,She Drives Me Crazy,1988,official-pl-80s|official-pl-80s-medium|official-pl-90s-mix|official-pl-one-hit-wonders,2,false
2e05d848-05dd-4b6c-a631-31810a5627af,Fiona Apple,Hot Knife,2012,official-pl-2010s|official-pl-2010s-hard,3,false
760ef59d-358c-4aad-a58d-e3a6ed3c506c,Five,When the Lights Go Out,1998,official-pl-boys-girls-bands,,false
67d30cb1-6a49-49c2-bb9f-8c5889043977,FKA twigs,Two Weeks,2014,official-pl-2010s|official-pl-2010s-hard|official-pl-2010s-mix,3,false
2b2fce21-9463-4038-b1e3-18b74eabf283,Fleet Foxes,Mykonos,2008,official-pl-2000s|official-pl-2000s-hard,3,false
11322780-b330-4d6b-bcd5-d1b55d1e0b42,Fleet Foxes,White Winter Hymnal,2008,official-pl-2000s|official-pl-2000s-hard,3,false
89fd752d-11fa-4a18-b4d7-d95328c9050b,Fleetwood Mac,Don't Stop,1977,official-pl-disco-funk,,false
9e5ae43f-bda1-403c-b645-5a9f3ca2dc0f,Fleetwood Mac,Dreams,1977,official-pl-70s|official-pl-70s-easy|official-pl-70s-hard|official-pl-70s-medium|official-pl-70s-mix|official-pl-apero-afterwork|official-pl-rock,1,false
bc6132d2-4368-4e02-b510-27a8c17def79,Fleetwood Mac,Go Your Own Way,1977,official-pl-70s|official-pl-70s-easy|official-pl-70s-hard|official-pl-70s-medium|official-pl-70s-mix|official-pl-roadtrip|official-pl-rock,1,false
456f02c9-2f12-4963-bce8-52535918ea07,Fleetwood Mac,Little Lies,1987,official-pl-roadtrip,,false
bb19a9c0-caff-48eb-a955-1bddd0f5aa0e,Flo Rida,Good Feeling,2011,official-pl-electro-edm|official-pl-tubes-de-l-ete,,false
c928dc9a-3021-4182-b646-cee216398363,Flo Rida,Low,2007,official-pl-2000s|official-pl-2000s-easy,1,false
9738e99d-d4a6-4cde-8974-eb97a90b3085,Florence + The Machine,Dog Days Are Over,2010,official-pl-2010s|official-pl-2010s-hard|official-pl-pop,3,false
4c9feb77-53b3-4a9c-8065-28879bc5d005,Florence + The Machine,Shake It Out,2011,official-pl-2010s|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-pop,2,false
4b2d0777-e20e-4e5e-b810-4d64efc2caa7,Florent Mothe,L'assasymphonie,2009,official-pl-musicales-fr,,true
68fa7e09-3abf-4bb6-83f2-75d1aab75812,Florent Pagny,Caruso,1996,official-pl-duos-cultes|official-pl-fr-90s|official-pl-fr-90s-hard,3,true
28134959-8c39-4f42-b22b-bdef827b590d,Florent Pagny,Le présent d'abord,2014,official-pl-fr-2010s-mix,,true
8910eef6-dafc-49b8-9fff-f4bb947f857a,Florent Pagny,Le Soldat,2013,official-pl-fr-2010s|official-pl-fr-2010s-hard,3,true
997fe4ab-6f04-43ec-bfe1-0fe43bed5944,Florent Pagny,Savoir aimer,1997,official-pl-fr-90s|official-pl-fr-90s-easy|official-pl-variete-francaise,1,true
7b4a4545-939f-46bb-8fa2-5268daf1ddaf,Florent Pagny,Vivre pour le meilleur,1999,official-pl-fr-90s-mix,,true
a70e13ef-cdbd-42fa-b557-d1ea4e8307a7,Florida Georgia Line,Cruise,2012,official-pl-country,,false
62722abc-d687-4db2-b8f0-2cf77a7477cd,Florine Orphelin,Sailor Moon (générique français),1995,official-pl-club-dorothee,,true
bf7c6484-8151-4f3b-81ce-826ab7142e83,Foo Fighters,All My Life,2002,official-pl-2000s-mix,,false
f1fa8e40-1a61-46be-8f7d-351c52cef21c,Foo Fighters,Big Me,1996,official-pl-90s|official-pl-90s-hard,3,false
58341f32-d864-4c73-8d49-5b6537a505aa,Foo Fighters,Everlong,1997,official-pl-90s|official-pl-90s-mix|official-pl-intros-legendaires|official-pl-punk-rock-90s-2000s|official-pl-rock,,false
3b270562-7927-4820-a46c-e9be9eec3cc4,Foo Fighters,Learn to Fly,1999,official-pl-roadtrip|official-pl-rock,,false
1023fe84-6b01-4bb9-9be0-23717dca4827,Foo Fighters,The Pretender,2007,official-pl-2000s-mix|official-pl-punk-rock-90s-2000s,,false
87d7382c-0bcf-4fbd-b496-95af3928f7c5,Fool's Garden,Lemon Tree,1995,official-pl-summer-pool,,false
6c8e71f2-98bd-414e-893a-6f516c0397ef,Foreigner,Hot Blooded,1978,official-pl-70s-mix|official-pl-hard-rock-80s,,false
1de1c1d4-4f41-4420-9c9e-f5349b19cc19,Foreigner,I Want to Know What Love Is,1984,official-pl-80s|official-pl-80s-easy|official-pl-80s-hard|official-pl-80s-medium|official-pl-80s-mix|official-pl-generiques-films-series|official-pl-hard-rock-80s|official-pl-love-international|official-pl-rock|official-pl-slows-cultes,1,false
dbfc59dd-77c3-443b-ae90-86715b7ecbc3,Foster the People,Helena Beat,2011,official-pl-2010s|official-pl-2010s-hard,3,false
1e22d81e-9e90-4f54-b4d2-e7f6cb29a970,Foster the People,Pumped Up Kicks,2010,official-pl-2010s|official-pl-2010s-easy|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-2010s-mix|official-pl-apero-afterwork|official-pl-pop,1,false
46dc8903-3d98-4a58-b8df-1a05e20f956f,Foster the People,Sit Next to Me,2017,official-pl-apero-afterwork,,false
f5cda26a-a2e1-4cca-b49b-2e10913e4e42,Fountains of Wayne,Stacy's Mom,2003,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-one-hit-wonders|official-pl-punk-rock-90s-2000s|official-pl-un-seul-tube,1,false
34e6b9ca-41ec-49bd-a515-8764ffdddc2e,France Gall,"Ella, elle l'a",1987,official-pl-chanson-francaise-culte|official-pl-fr-80s-mix|official-pl-variete-francaise,,true
52b4986b-5bf7-423e-9f9e-d5869c1750bc,France Gall,Les Sucettes,1966,official-pl-yeye-60s-fr,,true
8df5bb8d-c57d-49aa-a02f-04c68140780c,France Gall,"Poupée de cire, poupée de son",1965,official-pl-variete-francaise|official-pl-yeye-60s-fr,,true
fc028f5d-0558-497b-a58a-f576abd4d176,Francesco De Gregori,La donna cannone,1983,official-pl-italie|official-pl-italie-classique,,true
56c189d5-eda3-412b-b8d0-5eec825306f4,Francis Cabrel,Encore et encore,1985,official-pl-fr-80s|official-pl-fr-80s-medium,2,true
de80ab1e-3090-475b-a018-1a19ecd15349,Francis Cabrel,Je l'aime à mourir,1979,official-pl-chanson-francaise-culte|official-pl-saint-valentin,,true
fa84b6e3-5572-4645-9aa8-7d47dab6d315,Francis Cabrel,"Je t'aimais, je t'aime, je t'aimerai",1994,official-pl-fr-90s-mix,,true
6b5f7cfc-a706-40e5-ab8a-97a3015355ce,Francis Cabrel,L'encre de tes yeux (Clip officiel),,,,true
45be415b-8870-4230-b521-76adc60b360c,Francis Cabrel,La cabane du pêcheur,1996,official-pl-fr-90s|official-pl-fr-90s-easy,1,true
3d258184-40b0-4598-8156-a700a9b60fb2,Francis Cabrel,La corrida (Clip officiel),,,,true
44d1c78d-d1cd-4141-8e9f-380f11abd8e2,Francis Cabrel,Octobre (Clip officiel),,,,true
adc2502b-ae63-42ae-a357-98cfcfff928b,Francis Cabrel,Petite Marie (Clip officiel 1991),,,,true
94eee75e-d5ee-40e4-bbee-e82eb494a07e,Francis Cabrel,Sarbacane,1989,official-pl-fr-80s-mix,,true
d1ccf94d-e7d8-4767-8e29-df63f855adfb,François Feldman,Magic Boulevard,1989,official-pl-fr-80s-mix,,true
7be03e80-9fb5-4782-9fc3-129dbec98977,Françoise Hardy,Le temps de l'amour,1962,official-pl-yeye-60s-fr,,true
e16e7cdc-35a8-486f-a3a4-8bf983bf89e2,Françoise Hardy,Tous les garçons et les filles,1962,official-pl-variete-francaise|official-pl-yeye-60s-fr,,true
ed8e77de-4dd5-49a5-8bb8-edb66f9529df,Frank & Nancy Sinatra,Somethin' Stupid,1967,official-pl-duos-cultes,,false
f9429c73-4e03-4653-85d0-4061e1c2b48a,Frank Sinatra,Fly Me to the Moon,1964,official-pl-generiques-films-series|official-pl-pubs-cultes,,false
151e5f64-394a-40b7-9898-33c3b51ef2a4,Frank Sinatra,My Way,1969,official-pl-60s|official-pl-reprises-celebres,,false
b10598e0-2d05-4491-9270-d1f7cafe456a,Frankie Goes to Hollywood,Relax,1983,official-pl-80s|official-pl-80s-hard|official-pl-80s-medium|official-pl-80s-mix|official-pl-one-hit-wonders|official-pl-un-seul-tube,2,false
4205a000-5b7d-4e53-a251-72c1b38fef39,Frankie Goes to Hollywood,Two Tribes,1984,official-pl-80s|official-pl-80s-hard|official-pl-new-wave-synthpop-80s,3,false
1ec8d306-e3c8-41ba-9e27-cc05fcf29c38,Frankie Valli,Can't Take My Eyes Off You,1967,official-pl-reprises-celebres,,false
cce959f0-8c43-4ece-9184-482cecfcd7ef,Frankie Valli & The Four Seasons,"December, 1963 (Oh, What a Night)",1975,official-pl-disco-funk,,false
2cfd4b83-6f78-4c67-8e32-b9603f6da858,Franz Ferdinand,Take Me Out,2004,official-pl-2000s|official-pl-2000s-easy|official-pl-2000s-hard|official-pl-2000s-medium|official-pl-2000s-mix|official-pl-intros-legendaires|official-pl-rock,1,false
3b78a526-cafa-4fa1-808f-926e104beebe,Fredericks Goldman Jones,À nos actes manqués,1990,official-pl-duos-cultes|official-pl-fr-90s-mix,1,true
7f5eaedb-edcb-42f2-87ed-17d8999625b9,Fredericks Goldman Jones,Né en 17 à Leidenstadt,1991,official-pl-fr-90s-mix,,true
34954903-8902-449d-b951-82e57ff4747d,Free,All Right Now,1970,official-pl-70s|official-pl-70s-medium|official-pl-rock,2,false
74a90dea-9994-4535-9b28-936c99219390,Fugees,Killing Me Softly,1996,official-pl-90s|official-pl-90s-easy|official-pl-rap-us,1,false
662d1199-ba03-4744-a5b2-96a471c13428,Fugees,Killing Me Softly with His Song,1996,official-pl-reprises-celebres,,false
87bfac8d-2b97-4930-8f3e-39dc377e3b04,Fugees,Ready or Not,1996,official-pl-rap-us,,false
38a26bf1-17c6-4372-81a5-f5869156c05b,fun.,Some Nights,2012,official-pl-2010s|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-apero-afterwork|official-pl-karaoke|official-pl-summer-pool,2,false
0daee108-7169-4752-9eb2-83b8a49b0020,fun.,We Are Young,2011,official-pl-2010s|official-pl-2010s-easy|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-2010s-mix|official-pl-karaoke,1,false
e181c637-b468-483e-a6b8-efd77ba2f484,Future feat. Drake,Life Is Good,2020,official-pl-2020s|official-pl-2020s-medium,2,false
614a161f-28ab-407a-8d89-d3690e900880,Gala,Freed from Desire,1996,official-pl-anniversaire|official-pl-chants-de-stade|official-pl-eurodance-90s|official-pl-french-touch|official-pl-guilty-pleasures|official-pl-new-year-party|official-pl-tubes-de-l-ete,,false
66e07556-aa7e-44f5-98bc-2079f9bad1f5,Galantis,Peanut Butter Jelly,2015,official-pl-electro-edm,,false
b4ba54d8-7b67-493e-ab77-eb63f523a7e7,Galantis,Runaway (U & I),2014,official-pl-electro-edm,,false
61c8013b-345e-4e7a-9848-fd5ce1a48bf9,Garbage,The World Is Not Enough,1999,official-pl-james-bond,,false
099251fe-a324-4dd1-94ac-2bc403883d81,Garou,Seul,2001,official-pl-fr-2000s|official-pl-fr-2000s-easy|official-pl-quebec,1,true
11fe18a1-35a5-4bcb-be67-f7132bc086b6,Garou & Céline Dion,Sous le vent,2002,official-pl-duos-cultes|official-pl-fr-2000s|official-pl-fr-2000s-easy,1,true
0e6e3aac-542c-411d-b26f-e38639f5aa23,"Garou, Daniel Lavoie, Patrick Fiori",Belle,1998,official-pl-fr-90s|official-pl-fr-90s-easy,1,true
6ec7a673-c7c3-4351-b221-19bbb1a0c6f5,Garth Brooks,Friends in Low Places,1990,official-pl-country,,false
3fccac21-3cad-4993-adc2-dfe75458a80e,Garth Brooks,The Dance,1990,official-pl-country,,false
30a2ea56-86cd-4d3d-83ea-4b81bf2505c0,Gary Jules,Mad World,2003,official-pl-reprises-celebres,,false
8d421b23-415c-4b60-b1d0-5f2bdb7f042c,Gary Numan,Cars,1979,official-pl-80s|official-pl-one-hit-wonders|official-pl-pop,,false
5457e4e8-4498-4c87-acf8-15402f46e25e,Gary Wright,Dream Weaver,1975,official-pl-70s-mix,,false
a3d5c835-6365-436a-999b-b604a46395ea,GAYLE,abcdefu,2021,official-pl-2020s-mix|official-pl-tiktok-viral,1,false
0b3f73d1-330a-409d-b3de-2b563ec52430,Gazebo,I Like Chopin,1983,official-pl-italo-disco-classics,,false
e76e5f66-8142-4d87-a2de-94710a8e44fc,Gazo,Drill FR 4,2021,official-pl-hiphop-fr-2020s,,true
1c159f44-aef2-42b0-a63e-81086205ec78,George Ezra,Budapest,2014,official-pl-2010s|official-pl-2010s-hard|official-pl-2010s-medium|official-pl-apero-afterwork|official-pl-summer-pool,2,false
9b49d0b2-f11a-49b7-ab3b-e333090bd1f6,George Ezra,Shotgun,2018,official-pl-summer-pool,,false
51a16c12-04af-4f1b-86ec-1ab158b45862,George Michael,Careless Whisper,1984,official-pl-80s|official-pl-80s-easy|official-pl-80s-medium|official-pl-80s-mix|official-pl-love-international|official-pl-pop|official-pl-saint-valentin|official-pl-slows-cultes,1,false
79e14741-315b-4236-9eda-8861efcbcaf5,George Michael,Faith,1987,official-pl-80s-mix|official-pl-pop,,false
938502d1-1e43-4d22-ab17-9f84fa70e0b3,Georges Brassens,Les amoureux des bancs publics,1953,official-pl-chanson-fr-classique,,true
