track_id,niveau
e8e687fc-f137-4e68-89fb-317cf9afaf4d,3
7fab5605-f38c-48da-a0db-88b18d0857eb,3
e12bd0c3-6260-4e50-afd1-b1a490e8d37c,3
ce982902-c300-4c13-8d07-918bd8da5c38,3
0e2321c4-a047-442a-94cb-664b580d74ab,3
53d57a11-cc3f-4038-894d-54716e0bf81b,2
8a050493-c16d-401e-b8dc-81b9aaad3139,2
4b3101e4-ca7f-48bd-95c4-f03379798835,2
553713a2-e58d-4c8b-9c46-13f491604adc,2
de3c7c70-b3dc-45a2-a678-0c152586ddf7,3
8bd7b62c-0b4d-4a67-96ce-37399a728ba5,1
a189da38-5736-4322-b7d4-0e2d67222e3f,1
10e093df-61a4-4b54-ad5d-f8cfc36754df,1
c2c17e62-866b-49fd-a9ab-a94f1627aacd,1
6ba0c14b-c1f9-4644-83b0-77c4460c6413,2
7b2e4e20-1962-461e-b554-73110e6d564e,2
b9925917-5e49-4942-acbd-9cebcbeb88a6,3
503f1584-79a8-429e-89ac-6910d6336332,2
3850c577-7ae1-40c8-a415-b89caba63b1c,3
edba367b-9b4f-4f09-99d6-5ce119957576,3
f14c0214-cc30-4652-9dc5-e1a3a3c7bdca,1
baa082d4-f749-417b-adea-f624d3523d14,1
f51e660f-e0d2-4913-8f82-cbfdd06bc4e1,1
fd5aef20-9e23-45cb-a74f-f241fe13bf23,2
67839c24-31eb-494e-bfac-68d8fa48a509,1
5e82158e-dd32-4083-a0c4-e9ee7ed1f021,2
20d15542-dc0c-4bdc-9201-70f44ffc3ebb,1
a85c95dc-9514-47e2-80de-619c9f69e1d8,2
842061d1-cb97-43aa-89b4-166a515ac0ad,2
f8e59f8f-9191-4784-8874-f6efea1c0fd8,3
8e56e1b3-5aad-4ec0-b95a-e7ce0b291425,1
4b24fda3-1c1f-4940-bd55-b5dd4ac9da81,3
f0230ea8-063c-48ae-9266-b678e32e3ae9,1
36302726-fd2a-4d34-b35c-a5caf6190ace,2
64c4c935-e21b-4d8c-999a-5015c263353c,2
64ec7606-88e2-417f-8ed3-03a715343200,2
4260531c-3ce2-486a-8a33-a73a7668952b,2
fe1944e9-1959-470d-949d-a70c3c64ef38,2
c82c46e5-1fd8-4eae-8b6e-664944dbaef9,3
b5c50cf4-8c3f-42a2-ac88-02a8bd0a0933,3
bba9525a-3e34-4f8f-8cc1-14a8a3c26eea,2
ec785aca-479c-4b28-afc9-19a910831cb7,1
d6870b2d-b78e-4e1e-a412-e52967b4ce1d,2
dab1e44c-3832-4946-a567-268462dfe563,3
e94e3167-6b2b-4f5e-bce5-77bbc6bb962b,2
dec7f38d-d597-4f5b-a0f7-afda9bb9f4b8,2
058125ff-8f7c-4ed9-a58d-e12b92df054f,2
2e2ed9f8-569a-4fef-89e3-6c09f7483d7d,2
